,ISO3,Year,"GDP per capita, PPP (constant 2021 international $)",Country ID,Country,"Life expectancy at birth, total (years)",Capital City,longitude,latitude,Region,Income Level,Lending Type
378,ARE,2013,69806.9559826784,AE,United Arab Emirates,81.95,Abu Dhabi,54.3705,24.4764,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified
379,ARE,2014,69409.0370414881,AE,United Arab Emirates,81.99,Abu Dhabi,54.3705,24.4764,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified
380,ARE,2015,70234.7317493103,AE,United Arab Emirates,82.076,Abu Dhabi,54.3705,24.4764,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified
381,ARE,2016,70573.9927090433,AE,United Arab Emirates,82.195,Abu Dhabi,54.3705,24.4764,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified
382,ARE,2017,68871.8495814229,AE,United Arab Emirates,82.388,Abu Dhabi,54.3705,24.4764,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified
383,ARE,2018,68854.9699017468,AE,United Arab Emirates,82.449,Abu Dhabi,54.3705,24.4764,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified
384,ARE,2019,68887.8454078333,AE,United Arab Emirates,82.596,Abu Dhabi,54.3705,24.4764,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified
385,ARE,2020,65784.6769384678,AE,United Arab Emirates,81.936,Abu Dhabi,54.3705,24.4764,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified
386,ARE,2021,67401.1212929253,AE,United Arab Emirates,79.083,Abu Dhabi,54.3705,24.4764,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified
387,ARE,2022,68867.8259301261,AE,United Arab Emirates,80.487,Abu Dhabi,54.3705,24.4764,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified
388,ARE,2023,68577.5405629086,AE,United Arab Emirates,82.909,Abu Dhabi,54.3705,24.4764,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified
389,ARE,2024,68584.65491599,AE,United Arab Emirates,,Abu Dhabi,54.3705,24.4764,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified
390,ARG,1960,,AR,Argentina,64.242,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
391,ARG,1961,,AR,Argentina,64.631,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
392,ARG,1962,,AR,Argentina,64.618,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
393,ARG,1963,,AR,Argentina,64.855,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
394,ARG,1964,,AR,Argentina,64.816,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
395,ARG,1965,,AR,Argentina,65.053,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
396,ARG,1966,,AR,Argentina,65.398,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
397,ARG,1967,,AR,Argentina,65.467,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
398,ARG,1968,,AR,Argentina,65.234,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
399,ARG,1969,,AR,Argentina,65.085,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
400,ARG,1970,,AR,Argentina,65.647,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
401,ARG,1971,,AR,Argentina,65.619,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
402,ARG,1972,,AR,Argentina,65.953,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
403,ARG,1973,,AR,Argentina,66.186,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
404,ARG,1974,,AR,Argentina,66.405,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
405,ARG,1975,,AR,Argentina,66.965,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
406,ARG,1976,,AR,Argentina,67.03,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
407,ARG,1977,,AR,Argentina,67.595,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
408,ARG,1978,,AR,Argentina,67.999,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
409,ARG,1979,,AR,Argentina,68.434,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
410,ARG,1980,,AR,Argentina,68.576,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
411,ARG,1981,,AR,Argentina,68.858,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
412,ARG,1982,,AR,Argentina,68.973,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
413,ARG,1983,,AR,Argentina,69.29,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
414,ARG,1984,,AR,Argentina,69.353,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
415,ARG,1985,,AR,Argentina,69.879,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
416,ARG,1986,,AR,Argentina,70.281,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
417,ARG,1987,,AR,Argentina,70.699,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
418,ARG,1988,,AR,Argentina,71.097,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
419,ARG,1989,,AR,Argentina,71.502,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
420,ARG,1990,17007.2844317191,AR,Argentina,71.615,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
421,ARG,1991,18295.6091996812,AR,Argentina,72.02,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
422,ARG,1992,19476.2840606477,AR,Argentina,72.096,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
423,ARG,1993,20791.3451479504,AR,Argentina,72.303,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
424,ARG,1994,21711.842788091,AR,Argentina,72.732,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
425,ARG,1995,20819.4999479903,AR,Argentina,72.864,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
426,ARG,1996,21695.5949515372,AR,Argentina,73.056,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
427,ARG,1997,23172.1583398342,AR,Argentina,73.407,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
428,ARG,1998,23783.1017185449,AR,Argentina,73.412,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
429,ARG,1999,22714.5111302701,AR,Argentina,73.683,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
430,ARG,2000,22281.3814299958,AR,Argentina,73.91,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
431,ARG,2001,21066.4581290433,AR,Argentina,74.154,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
432,ARG,2002,18571.7020471274,AR,Argentina,74.312,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
433,ARG,2003,20005.1385113465,AR,Argentina,74.307,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
434,ARG,2004,21591.449396517,AR,Argentina,74.871,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
435,ARG,2005,23262.4075792816,AR,Argentina,75.231,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
436,ARG,2006,24877.2493922296,AR,Argentina,75.279,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
437,ARG,2007,26850.6645932771,AR,Argentina,74.783,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
438,ARG,2008,27658.4853446831,AR,Argentina,75.428,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
439,ARG,2009,25747.1976809995,AR,Argentina,75.577,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
440,ARG,2010,28056.2570212342,AR,Argentina,75.68,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
441,ARG,2011,29425.7593876084,AR,Argentina,76.1,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
442,ARG,2012,28825.9666865361,AR,Argentina,75.802,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
443,ARG,2013,29227.6601818437,AR,Argentina,75.829,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
444,ARG,2014,28200.8152571318,AR,Argentina,76.268,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
445,ARG,2015,28669.2061336796,AR,Argentina,76.6,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
446,ARG,2016,27802.1057201498,AR,Argentina,76.105,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
447,ARG,2017,28334.904184742,AR,Argentina,76.543,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
448,ARG,2018,27367.115094108,AR,Argentina,76.77,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
449,ARG,2019,26629.5529419501,AR,Argentina,76.847,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
450,ARG,2020,23877.0931404855,AR,Argentina,75.878,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
451,ARG,2021,26300.274261175,AR,Argentina,73.948,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
452,ARG,2022,27627.9634764636,AR,Argentina,75.806,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
453,ARG,2023,27104.9799978169,AR,Argentina,77.395,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
454,ARG,2024,26547.0503429365,AR,Argentina,,Buenos Aires,-58.4173,-34.6118,Latin America & Caribbean ,Upper middle income,IBRD
455,ARM,1960,,AM,Armenia,59.063,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
456,ARM,1961,,AM,Armenia,59.4940975609756,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
457,ARM,1962,,AM,Armenia,59.9166829268293,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
458,ARM,1963,,AM,Armenia,60.3282682926829,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
459,ARM,1964,,AM,Armenia,60.7238292682927,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
460,ARM,1965,,AM,Armenia,61.0993414634146,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
461,ARM,1966,,AM,Armenia,61.4538292682927,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
462,ARM,1967,,AM,Armenia,61.784756097561,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
463,ARM,1968,,AM,Armenia,62.0936341463415,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
464,ARM,1969,,AM,Armenia,62.3799512195122,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
465,ARM,1970,,AM,Armenia,62.6447073170732,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
466,ARM,1971,,AM,Armenia,62.8889024390244,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
467,ARM,1972,,AM,Armenia,63.1144878048781,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
468,ARM,1973,,AM,Armenia,63.3309268292683,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
469,ARM,1974,,AM,Armenia,63.546756097561,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
470,ARM,1975,,AM,Armenia,63.7678780487805,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
471,ARM,1976,,AM,Armenia,64.0014878048781,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
472,ARM,1977,,AM,Armenia,64.2539512195122,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
473,ARM,1978,,AM,Armenia,64.5261951219512,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
474,ARM,1979,,AM,Armenia,64.8208292682927,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
475,ARM,1980,,AM,Armenia,65.1385609756098,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
476,ARM,1981,,AM,Armenia,65.4824878048781,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
477,ARM,1982,,AM,Armenia,65.8509268292683,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
478,ARM,1983,,AM,Armenia,66.229243902439,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
479,ARM,1984,,AM,Armenia,66.5913658536585,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
480,ARM,1985,,AM,Armenia,66.9152682926829,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
481,ARM,1986,,AM,Armenia,67.178,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
482,ARM,1987,,AM,Armenia,67.3590731707317,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
483,ARM,1988,,AM,Armenia,52.6001219512195,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
484,ARM,1989,,AM,Armenia,67.5185609756098,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
485,ARM,1990,6137.60045786761,AM,Armenia,67.5493658536585,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
486,ARM,1991,5326.75285558236,AM,Armenia,67.6270487804878,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
487,ARM,1992,3136.72428260526,AM,Armenia,67.7185365853659,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
488,ARM,1993,2958.88037185647,AM,Armenia,67.9731951219512,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
489,ARM,1994,3200.89649468569,AM,Armenia,68.2718048780488,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
490,ARM,1995,3480.7559365251,AM,Armenia,68.628487804878,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
491,ARM,1996,3717.33576522762,AM,Armenia,69.0061219512195,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
492,ARM,1997,3879.17938009678,AM,Armenia,69.3938292682927,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
493,ARM,1998,4211.51276778797,AM,Armenia,69.7993414634146,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
494,ARM,1999,4406.96706718618,AM,Armenia,70.1989512195122,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
495,ARM,2000,4589.00825039977,AM,Armenia,72.8804878048781,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
496,ARM,2001,5044.11647826468,AM,Armenia,72.9756097560976,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
497,ARM,2002,5731.35346609213,AM,Armenia,72.8268292682927,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
498,ARM,2003,6569.26023440631,AM,Armenia,72.8268292682927,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
499,ARM,2004,7299.40001858866,AM,Armenia,73.0268292682927,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
500,ARM,2005,8362.90084037119,AM,Armenia,73.0756097560976,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
501,ARM,2006,9525.23146779778,AM,Armenia,72.8243902439025,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
502,ARM,2007,10898.8483795634,AM,Armenia,72.8731707317073,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
503,ARM,2008,11727.4821272949,AM,Armenia,73.0731707317073,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
504,ARM,2009,10143.2350796867,AM,Armenia,73.0731707317073,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
505,ARM,2010,10438.5641904169,AM,Armenia,73.1731707317073,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
506,ARM,2011,10990.177099035,AM,Armenia,73.8170731707317,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
507,ARM,2012,11796.2741177994,AM,Armenia,74.119512195122,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
508,ARM,2013,12194.0189523843,AM,Armenia,74.6219512195122,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
509,ARM,2014,12667.3757330249,AM,Armenia,74.8731707317073,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
510,ARM,2015,13112.7600902915,AM,Armenia,74.8707317073171,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
511,ARM,2016,13192.9940731731,AM,Armenia,74.8682926829268,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
512,ARM,2017,14243.8749003795,AM,Armenia,75.2170731707317,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
513,ARM,2018,15037.0452420712,AM,Armenia,75.619512195122,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
514,ARM,2019,16215.3607965094,AM,Armenia,76.2219512195122,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
515,ARM,2020,15052.9359791136,AM,Armenia,73.3756097560976,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
516,ARM,2021,15921.705281964,AM,Armenia,72.2780487804878,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
517,ARM,2022,17886.1783877168,AM,Armenia,74.7658536585366,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
518,ARM,2023,19402.7510915578,AM,Armenia,77.4658536585366,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
519,ARM,2024,20078.7848984844,AM,Armenia,,Yerevan,44.509,40.1596,Europe & Central Asia,Upper middle income,IBRD
520,ASM,1960,,AS,American Samoa,65.053,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
521,ASM,1961,,AS,American Samoa,65.648,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
522,ASM,1962,,AS,American Samoa,66.008,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
523,ASM,1963,,AS,American Samoa,66.161,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
524,ASM,1964,,AS,American Samoa,66.135,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
525,ASM,1965,,AS,American Samoa,65.996,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
526,ASM,1966,,AS,American Samoa,58.284,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
527,ASM,1967,,AS,American Samoa,65.807,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
528,ASM,1968,,AS,American Samoa,65.847,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
529,ASM,1969,,AS,American Samoa,66.05,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
530,ASM,1970,,AS,American Samoa,66.364,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
531,ASM,1971,,AS,American Samoa,66.77,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
532,ASM,1972,,AS,American Samoa,67.186,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
533,ASM,1973,,AS,American Samoa,67.604,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
534,ASM,1974,,AS,American Samoa,67.95,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
535,ASM,1975,,AS,American Samoa,68.256,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
536,ASM,1976,,AS,American Samoa,68.475,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
537,ASM,1977,,AS,American Samoa,68.701,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
538,ASM,1978,,AS,American Samoa,68.881,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
539,ASM,1979,,AS,American Samoa,69.114,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
540,ASM,1980,,AS,American Samoa,69.413,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
541,ASM,1981,,AS,American Samoa,69.731,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
542,ASM,1982,,AS,American Samoa,69.975,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
543,ASM,1983,,AS,American Samoa,70.163,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
544,ASM,1984,,AS,American Samoa,70.326,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
545,ASM,1985,,AS,American Samoa,70.532,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
546,ASM,1986,,AS,American Samoa,70.704,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
547,ASM,1987,,AS,American Samoa,70.828,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
548,ASM,1988,,AS,American Samoa,70.883,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
549,ASM,1989,,AS,American Samoa,70.929,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
550,ASM,1990,,AS,American Samoa,71.107,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
551,ASM,1991,,AS,American Samoa,71.312,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
552,ASM,1992,,AS,American Samoa,71.511,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
553,ASM,1993,,AS,American Samoa,71.54,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
554,ASM,1994,,AS,American Samoa,71.569,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
555,ASM,1995,,AS,American Samoa,71.565,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
556,ASM,1996,,AS,American Samoa,71.576,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
557,ASM,1997,,AS,American Samoa,71.606,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
558,ASM,1998,,AS,American Samoa,71.542,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
559,ASM,1999,,AS,American Samoa,71.484,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
560,ASM,2000,,AS,American Samoa,71.443,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
561,ASM,2001,,AS,American Samoa,71.573,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
562,ASM,2002,,AS,American Samoa,71.755,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
563,ASM,2003,,AS,American Samoa,71.698,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
564,ASM,2004,,AS,American Samoa,72.277,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
565,ASM,2005,,AS,American Samoa,72.382,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
566,ASM,2006,,AS,American Samoa,72.397,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
567,ASM,2007,,AS,American Samoa,72.365,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
568,ASM,2008,,AS,American Samoa,72.43,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
569,ASM,2009,,AS,American Samoa,70.839,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
570,ASM,2010,,AS,American Samoa,72.587,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
571,ASM,2011,,AS,American Samoa,72.662,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
572,ASM,2012,,AS,American Samoa,72.709,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
573,ASM,2013,,AS,American Samoa,72.769,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
574,ASM,2014,,AS,American Samoa,72.687,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
575,ASM,2015,,AS,American Samoa,72.654,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
576,ASM,2016,,AS,American Samoa,72.64,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
577,ASM,2017,,AS,American Samoa,72.801,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
578,ASM,2018,,AS,American Samoa,72.794,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
579,ASM,2019,,AS,American Samoa,72.751,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
580,ASM,2020,,AS,American Samoa,72.672,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
581,ASM,2021,,AS,American Samoa,72.708,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
582,ASM,2022,,AS,American Samoa,72.752,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
583,ASM,2023,,AS,American Samoa,72.852,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
584,ASM,2024,,AS,American Samoa,,Pago Pago,-170.691,-14.2846,East Asia & Pacific,High income,Not classified
585,ATG,1960,,AG,Antigua and Barbuda,62.635,Saint John's,-61.8456,17.1175,Latin America & Caribbean ,High income,IBRD
586,ATG,1961,,AG,Antigua and Barbuda,63.335,Saint John's,-61.8456,17.1175,Latin America & Caribbean ,High income,IBRD
587,ATG,1962,,AG,Antigua and Barbuda,63.995,Saint John's,-61.8456,17.1175,Latin America & Caribbean ,High income,IBRD
